"id","open_date","name","location","lat","lon","threat","tags","commodity","measure_skim","measure_shore","measure_bio","measure_disperse","measure_burn","max_ptl_release_gallons","posts","description"
9395,"2016-11-17","Jack-Up Barge Grounding","Nome, AK",64.496,-165.439,"Oil","","DIESEL FUEL AND HYDRAULIC OIL",NA,NA,NA,NA,NA,350,0,"On 16-Nov-2016, a jack-up barge broke from its moorings in heavy weather.  An excavator, that was on the barge, went overboard in 20 feet of water with approximately 150 gallons of hydraulic oil in the tank. The barge grounded on the outer harbor jetty and is in danger of breaking apart in heavy surf.  There is a fuel tank strapped to the deck containing 200 gallons of diesel.  The USCG has requested a spot forecast."
9393,"2016-11-15","Pleasure Craft LUCIA","United States",41.0627860687,-71.3781738281,"Oil","Collision","DIESEL",NA,NA,NA,NA,NA,175,0,"On November 16, 2016, the 36 foot pleasure craft LUCIA collided with a 40 foot fishing vessel and promptly sank.  The event happened 12.5 miles SE of Block Island, RI in 200 feet of water.  All souls were rescued by the fishing vessel which experience no major damage.  The LUCIA went down with 175 gallons of diesel fuel on-board.  The UCSG Sec. Southeast New England requested fate and transport information from the NOAA SSC."
9390,"2016-11-07","T/V Newlead Granadino","Monkton, MD 21111, USA",39.22666,-76.5459,"Oil","","RESIDUAL ASPHALT IN TANKS, 15-55 GALLON DRUMS WASTE OIL, 34,000 GALLONS DIESEL FUEL, AND 3,100 GALLONS LUBE OIL",NA,NA,NA,NA,NA,3100,0,"On 7 November 2016, USCG Sector Maryland contacted the NOAA SSC for the T/V Newlead Granadino that is currently immobile in Baltimore Anchorage, Maryland. Vessel has waste oil, residual asphalt, diesel fuel, and sludge on board. USCG requesting trajectories, resources at risk."
9386,"2016-10-30","Iron Throne Sinking","Prince William Sound, Alaska",60.65333,-147.45,"Oil","","DIESEL",NA,NA,NA,NA,NA,100,0,"At 1300, on 30-Oct-2016, USCG notified the SSC of 32-foot pleasure craft which sank west of Naked Island in Prince William Sound.  The vessel has 100 gallons of fuel on board. The bow is visible above the water surface. Five persons were rescued. No sheen is visible."
9376,"2016-10-13","S/V Soteria","Clallam County, WA, USA",48.1396687228,-124.72398377,"Oil","Grounding","DIESEL",NA,NA,NA,NA,NA,60,1,"On October 13, 2016, ERD was notified of a grounded sailboat at Sand Point, south of Cape Alava, on the Olympic Coast of Washington State.  The vessel grounded on October 8, 2016.  Three persons on board were rescued.  The vessel is reported to have 60 gallons of diesel and multiple small gasoline tanks.  Items that could be moved have been relocated above the high tide line.  Salvage/wreck removal is pending.Global Diving and Salvage, POC Katy Stewart, contracted to salvage.  Global visited the site Monday morning, 10/17.  We expect to hear a field report and development of a salvage plan based on current condition of the wreck.  No word yet on condition of on-board fuel tank and contents, estimated at 60 gal."
9361,"2016-09-09","Pleasure Craft Fire Rutherford Beach","Rutherford Beach, LA",29.77,-93.23,"Oil","","DIESEL",NA,NA,NA,NA,NA,500,0,"On September 10, 2016, a pleasure craft caught fire off Rutherford Beach, LA, potentially releasing 500 gallons of diesel fuel.  USCG requested fate and trajectory analysis."
9359,"2016-09-06","T/V Aframax River","Harris County, TX, USA",29.75,-95.096667,"Oil","","MARINE GRADE DIESEL FUEL",NA,NA,NA,NA,NA,NA,0,"At approximately midnight on Sept, 5, 2016, the T/V Aframax River, caught fire when departing a cargo facility on Buffalo Bayou, Houston Ship Channel, Houston.  The fire was extinguished in about an hour, but the vessel discharged marine grade diesel fuel into the water.  Estimate of potential discharge was 80,000 gallons, with considerable uncertainty as to amount consumed by the fire.  Fate and trajectory assistance were requested from the NOAA SSC."
9358,"2016-09-05","F/V Lady Lillian, Westport, WA","Westport, WA",46.90235,-124.1019056,"Oil","","DIESEL FUEL",NA,NA,NA,NA,NA,NA,0,"On September 4, 2016, the USCG Sector Columbia River notified the NOAA SSC for the Northwest that a 77-foot fishing vessel at the Westport Marine in Westport, WA.  The vessel is reported to be carrying 1000 gallons of diesel and 10 gallons of lube oil.  Currently, the vessel is not actively discharging.  USCG plans to deploy boom around the vessel and remove the fuel."
9355,"2016-09-04","Grounded Spirit of Sacramento","False River, San Joaquin River Delta, CA",38.050659,-121.630325,"Oil","Grounding","DIESEL",NA,NA,NA,NA,NA,600,0,"In the early morning hours of 04-SEP-2016, the paddle-wheeler SPIRIT OF SACRAMENTO was reportedly taking on water in False River portion of the San Joaquin River Delta.  All persons on board disembarked safely, but by sunrise the vessel had capsized, grounded and was producing a light sheen.   USCG Sector San Francisco contacted their NOAA SSC to request a spot weather forecast and tidal current estimates for the vessel location to support dive assessment.  A trajectory may also be requested prior to fuel removal operations."
9356,"2016-09-04","UTV Zeus and anhydrous ammonia barge Upper MS River","Hampton Township, IL, USA",41.55057,-90.42941,"Chemical","Grounding","DIESEL AND ANHYDROUS AMMONIA",NA,NA,NA,NA,NA,NA,0,"On September 4, 2016, the USCG Sector Upper Mississippi River notified the NOAA SSC of incident involving loss of marine diesel from the UTV Zeus in the vicinity of Davenport, Iowa. The vessel was assisting a grounded anhydrous ammonia barge around 12 AM on 4 SEPT when it grounded and sustained damage to the port fuel tank. The  USCG requesting potential trajectory of worst case discharge of fuel from UTV and, or discharge from anhydrous ammonia barge (4,800 tons)."
9344,"2016-08-17","F/V Lydia & Maya","Downeast Maine",43.58333333,-68,"Oil","","DIESEL",NA,NA,NA,NA,NA,3000,0,"Aug 17, 2016 at about midnight the F/V Lydia& Maya reported it was sinking.  USCG rescued all aboard, but the 71 foot fishing vessel sank is approximately 80 fathoms of water about 40 miles off the opening of Southwest Harbor in Maine.  The vessel was carrying 3,000 gallons of diesel fuel.  A air assets has been dispatched by the USCG.  NOAA SSC has been notified and  is standing by for any requests of products."
9341,"2016-08-16","Valdez Diesel Spill, Port Valdez, Alaska","North Pacific Ocean, United States",61.12157,-146.35134,"Oil","","DIESEL WITH RED DYE",NA,NA,NA,NA,NA,NA,0,"On August 16, 2016, USCG Marine Safety Unit (MSU) Valdez reported a discharge of diesel to Port Valdez, Alaska.  Estimated discharge amount is 350 - 650 gal diesel w/ red dye.  MSU Valdez is requesting a fates analysis and trajectory."
9335,"2016-08-13","UTV Jackson Aaron","Mississippi Mile Marker 768.2",35.524077,-89.948981,"Oil","","MARINE DIESEL",NA,NA,NA,NA,NA,94000,0,"On August 13, 2016, the USCG Sector Upper Mississippi contacted the NOAA SSC with regard to a barge fire. The fire is currently being handled utilizing shipboard fire fighting and damage control (DC) techniques; shore-side assist assets are on the way.  The USCG has requested the trajectory for a worse case discharge (WCD) for 94,000gal of marine grade diesel. The vessel is currently located at Mississippi River Mile Marker 768.2."
9328,"2016-07-28","PC Outlaw","Long Island, Alaska",54.8216666667,-132.671666667,"Oil","Grounding","DIESEL",NA,NA,NA,NA,NA,450,0,"On July 28, 2016, the pleasure craft Outlaw,a 40-ft aluminum hulled vessel, grounded in Nina Cove (54-49.3N, 132-40.3W), on the southeast corner of Long Island, Alaska. 7 People were rescued off the vessel and transferred to USCG Station Ketchikan.  USCG Marine Safety Detachment Ketchikan reports 410 gallons of diesel and approximately 20 gallons of hydraulic oil onboard. The Coast Guard is requesting a Resources at Risk report."
9326,"2016-07-26","FV Alaska Juris","Amchitka Pass, Alaska",52.565,178.69167,"Oil","Derelict","DIESEL, LUBE",NA,NA,NA,NA,NA,100000,0,"On 26-Jul-2016, the USCG reported that the FV Alaska Juris, a 218' fish catcher/processor is sinking due to an unknown cause.  The vessel has 45 POB on board and a USCG SAR is in progress.  There is a potential of 87,276 gallons of diesel on board.  Sector Anchorage has requested a fates analysis and trajectory for the fuels."
9324,"2016-07-25","FV Carmelina","Dry Bay, Alaska",57.59,-155.723,"Oil","Derelict","DIESEL",NA,NA,NA,NA,NA,250,0,"On 22-JUL-2016, the FV Carmelina, a fiberglass hull purse seiner, capsized and overturned in Shelikof Strait near Dry Bay, Alaska. All POB rescued by ""Good Sam"" vessel SPARTAN. Estimate of fuel on board is 250 gallons diesel (with other assoc. oils). No sheen observed at the time of rescue. Vessel is carrying approximately 3000 lbs of fish. Vessels nets were fully deployed at the time of capsize. USCG is requesting a Resource at Risk report."
9323,"2016-07-24","FV Ambition","False Pass, Alaska",55.13617,-163.368,"Oil","Derelict","DIESEL",NA,NA,NA,NA,NA,3000,0,"On 23-Jul-2016, the FV Ambition suffered a breach to the lazarette hold and began taking on water in the vicinity of False Pass, AK.  The vessel has a potential of 3000 gallons of diesel onboard. All POB have been rescued by good Samaritan vessel.  FV Ambition is submerged and sheening.  USCG is requesting a spot forecast and trajectory and fates analysis."
9320,"2016-07-19","FV Taty Z","Amlia Island, Alaska",52.11667,-173.88333,"Oil","Grounding","DIESEL",NA,NA,NA,NA,NA,1600,0,"On July 19, 2016, the USCG requested SSC assistance with the grounding of the F/V TATY Z on Amlia Island, AK.  The operator estimates that there is 1500 gallons of diesel and 20 gallons of lube oil on board. The vessel also has approximately 4,500 lbs. of Halibut on board. USCG has requested NOAA assistance regarding shoreline type at the grounding location."
9316,"2016-07-12","F/V Mickey Sue","Tillamook Bay, OR",45.55,-123.928166667,"Oil","Grounding","DIESEL",NA,NA,NA,NA,NA,250,0,"On July 12, 2016, the USCG Sector Columbia River contacted NOAA ERD for trajectory support for potential release from the F/V Mickey Sue, hard aground in Tillamook Bay, Oregon.  The vessel is reported to contain a potential of 250 gallons of diesel fuel."
9315,"2016-07-11","F/V Captain Kevin","Sabine Pass, TX",29.6480555556,-93.8277777778,"Oil","","DIESEL",NA,NA,NA,NA,NA,5000,0,"On July 11, 2016, the F/V Captain Kevin, a shrimping vessel, sank in Sabine Pass, Texas, next to the south jetty. USCG Marine Safety Unit Port Arthur responded as a SAR case; crew was recovered with no reported injuries or fatalities. Vessel reported to be carrying 5,000 gallons of diesel, some of which discharged into the channel. USCG requested fate, trajectory, and resources at risk."
9310,"2016-06-30","FV Echo","Nelson Lagoon, Alaska",55.82455,-161.917125,"Oil","Grounding","DIESEL",NA,NA,NA,NA,NA,210,0,"On 29 June 2016, the FV Echo, a 30-foot fishing vessel began taking on water and intentionally grounded on the coast of Bristol Bay, 26 miles southwest of Nelson Lagoon. The maximum potential is 210 gallons of diesel; it is estimated that there are 80 gallons onboard. "
9302,"2016-06-20","FV Chippewa","Unimak Island, Alaska",54.68167,-163.045,"Oil","Grounding","DIESEL",NA,NA,NA,NA,NA,1000,0,"On June 19, 2016, the 44' F/V Chippewa grounded at Cape Pankof on Unimak Island, Alaska. The vessel is holed on its starboard side and could not be pulled free. No sheen has been observed; maximum potential is 1000 gallons diesel. Crew were rescued by good Samaritan vessel and enroute to King Cove.  Resolve Marine has been contacted for salvage."
9298,"2016-06-15","Ocean 105","Gulfport, MS",30.35675,-89.08891,"Oil","","MARINE DIESEL",1,NA,NA,NA,NA,NA,0,"On June 15, 2016, the NOAA SSC was notified of a diesel spill in Gulfport harbor, Mississippi.  The cause was reported as transfer line rupture. Red diesel observed in the water along the extent of the pier. USCG requesting support on fate and effects."
9297,"2016-06-14","F/V Michelle Dawn","1.5 miles SSW Mexico Beach, FL",29.92929,-85.43607,"Oil","","MARINE DIESEL FUEL",NA,NA,NA,NA,NA,200,0,"On June 14, 2016, the NOAA SSC was notified by the USCG in Panama City, Florida  regarding a 50 ft commercial fishing vessel that reportedly sank off Mexico Beach on evening of 13 JUN 2016 with approx. 200 gallons of marine diesel on board. No one on board the vessel. MSD is working on fuel removal plan with OSRO. No report of sheen. Vessel is overturned. MSD is requesting trajectory analysis."
9290,"2016-06-01","F/V WU WU","Cape May, NJ",NA,NA,"Oil","","DIESEL FUEL",NA,NA,NA,NA,NA,900,0,"On June 1,  2016, the USCG Sector Delaware Bay contacted the NOAA SSC to report that an unidentified vessel, estimated to be 40 ft in length, grounded and than sank inside of Cape May inlet, New Jersey at approximately 9:30pm. USCG estimates that there are 350 gallons of diesel in the fuel tank and an additional 10 fifty-five gallons containers filled with diesel. No sign of a pollution event at the time of the notification. USCG requested NOAA modeling support. "
9287,"2016-05-28","THE MAJESTY","Boston Harbor, MA",NA,NA,"Oil","Grounding","DIESEL FUEL",NA,NA,NA,NA,NA,1900,0,"On May 28, 2016, the USCG Sector Boston notified the NOAA SSC that THE MAJESTY, a dinner cruise ship, ran aground on George's Island near Boston Light, Boston Harbor, MA. Incident occurred at 1924 hours. Vessel had 1900 gallons of diesel fuel on board. An unknown amount of fuel oil has spilled into the water. "
9286,"2016-05-27","M/V Roger Blough","Lake Superior, Michigan",46.5116666667,-84.6166666667,"Oil","Grounding","NUMBER 2 DIESEL",NA,NA,NA,NA,NA,133141,0,"On May 27, 2016, the M/V Roger Blough ran around on Gros Cap Reef in Lake Superior, west of Sault Ste. Marie, along the U.S. and Canadian border.  Max potential discharge is 133,141 gallons of number 2 diesel.  USCG Sector Sault Ste. Marie contacted the NOAA SSC requesting trajectory, fate, and effects for the potential release, but no reported pollution at this time."
9282,"2016-05-23","F/V JAMIE MARIE","Ocean Shores, WA",46.9361166667,-124.1753,"Oil","Grounding","DIESEL",NA,NA,NA,NA,NA,4500,0,"On May 23, 2016, the USCG notified the NOAA SSC that the F/V JAMIE MARIE, grounded a half mile north of the jetty in Ocean Shores, WA.  The 90-foot steel hull fishing vessel is reported to have 4500 gallons of diesel and 30 gallons of hydraulic fuel, as well as 250,000 pounds of fish onboard.  Permission is being sought from WA Department of Ecology to dump the cargo of fish. NOAA trustees have been notified."
9269,"2016-04-27","M/V Shelf Venture","Baptiste Collette, LA",29.3476166667,-89.3036333333,"Oil","Grounding","MARINE DIESEL",1,NA,NA,NA,NA,2000,0,"On April 27, 2016, the USCG Sector New Orleans (Sec NOLA) contacted the NOAA Regional Response Officer (RRO) regarding the grounding of motor vessel (M/V) SHELF VENTURE in Baptiste Collette, LA. The vessel sustained a 8ft by 3in gash on its port side, damaging the port fuel tank. The USCG determined that the contents of the tank, approximately 1000 gallons of diesel, had discharged into the Baptiste Collette. The USCG has requested a trajectory as well as a resources at risk."
9268,"2016-04-22","UTV Ricky Lebeouf","Channelview, TX",29.7875,-95.0665277778,"Oil","","DIESEL",NA,NA,NA,NA,NA,10000,0,"On April 22, 2016, Sector Houston-Galveston requested NOAA SSC provide input for booming strategies in case the UTV Ricky Lebeouf, which sank on April 19, discharges the 10,000 gallons of marine diesel on board.  Currently, situation is stable, and discharge appears unlikely. Trajectory analysis provided."
9265,"2016-04-15","F/V No. 1 JI HYUN","Aunuu Island, American Samoa",-14.29,-170.56,"Oil","Grounding","DIESEL",NA,NA,NA,NA,NA,50000,0,"On April 15, 2016, USCG Honolulu notified the NOAA SSC for Oceania that the F/V No. 1 JI HYUN has grounded on the southwest side of Aunuu Island in American Samoa.  The vessel is reported to have 3,000 gallons of diesel on board. No oil has been released to the environment at this time. USCG requested trajectory support in the event of a release."
9266,"2016-04-15","F/V PRIVATEER","Ocean Shores, WA",46.933895,-124.17639,"Oil","","DIESEL",NA,NA,NA,NA,NA,6000,0,"On April 15, 2016, the Washington State Department of Ecology notified the NOAA SSC that the 75 foot fishing vessel, F/V PRIVATEER, was sinking near the mouth of Grays Harbor, WA. USCG conducted search and rescue operations and three crew members were successfully rescued off the vessel. The potential spill volume from this vessel is reported to be approximately 6,000 gallons of diesel. "
9262,"2016-04-04","Qinaq River Submerged Excavator","Tuntutuliak, Alaska",60.333576,-162.673874,"Oil","","HYDRAULIC, LUBE, DIESEL",NA,NA,NA,NA,NA,60,0,"On March 24, 2016, an construction excavator fell through the ice the Qinaq River near the Village of Tuntutuliak, Alaska, and is in approximately 15 feet of water and 20ft from the bank. The excavator has approximately 60 gallons of product on board, approximately 27 gallons hydraulic, 27 gallons diesel, and 4 gallons of engine oil. The USCG requests information on fate, persistence, and transport of the product."
9260,"2016-04-04","Truck Accident: I95","New London, CT (I95 Bridge)",41.36384,-72.087647,"Oil","","DIESEL",NA,NA,NA,NA,NA,250,0,"On April 4, 2016, a tracker-trailer jack-knifed on the I-95 bridge over the Thames River, Connecticut.  The accident resulted in the breaching of the fuel saddle tanks and the release of approximately 250 gallons of diesel fuel into the River.  Sector Long Island Sound contact the NOAA SSC for oil behavior and sensitive resources information.  A sheen was seen on both sides of the bridge.  "
9255,"2016-03-22","Beached Diesel Bladder","Jefferson, TX",29.6494444444,-94.1355555556,"Oil","","MARINE DIESEL",NA,NA,NA,NA,NA,500,0,"On March 22, 2016, the USCG Marine Safety Unit in Port Arthur, TX,  contacted the NOAA SSC regarding an app. 500gal bladder containing marine diesel that has washed up on shore in the vicinity of Sea Rim state park in the McFaddin Wildlife refuge.  The bladder has a small perforation in one corner and has discharged approximately 5-15 gallons. The USCG has requested a trajectory from NOAA. "
9253,"2016-03-20","F/V LONGSHOT","Long Island Sound",41.155,-71.9535,"Oil","","DIESEL",NA,NA,NA,NA,NA,1100,0,"The 50 foot F/V LONGSHOT caught fire near the entrance to Long Island Sound on Sunday morning March 20, 2016.  The crew escaped without injury, but the vessel was full engulfed and burned to the waterline and then sank.  The USCG Sector Long Island Sound contacted the NOAA SSC to determine potential fate of the fuel oil and resources at risk."
9252,"2016-03-20","Marina fire","Port Orchard, WA",47.54,-122.646,"Oil","","DIESEL",1,NA,NA,NA,NA,1800,0,"On March 20, 2016, the USCG Sector Puget Sound notified the NOAA SSC of a fire at the Port Orchard Yacht Club involving numerous vessels.  Thus far, an estimated 300 gallons of diesel has been released but discharge continues with the potential remaining fuel estimated as 1,500 gallons. USCG Sector Puget Sound is on-scene and requested trajectory support."
9247,"2016-03-10","F/V BERGEN","Bellingham, WA",48.760348,-122.513541,"Oil","Grounding","DIESEL",NA,NA,NA,NA,NA,1500,0,"Om March 10, 2016, the USCG Sector Puget Sound notified the NOAA SSC for the Northwest that the 57-foot F/V BERGEN grounded in Bellingham Bay, WA, with an estimated 1500 gallons of diesel on board. Trajectory and oil persistence support was requested and delivered verbally. Trustees have been notified and ESA Section 7 emergency consultation has been initiated."
9245,"2016-03-08","Drug Interdiction","40 miles south of Dominican Republic",16.5,-71.23,"Oil","","DIESEL",NA,NA,NA,NA,NA,2500,0,"On March 8, 2016, the USCG contacted the NOAA SSC regarding scuttling considerations for an interdicted drug smuggling vessel 40 miles south of the Dominican Republic."
9244,"2016-03-07","F/V Ruby D","Ft Meyers. FL (offshore)",26.45,-83.04,"Oil","","DIESEL",NA,NA,NA,NA,NA,200,0,"On March 7, 2016, the 36 foot fishing vessel Ruby D sank about 45 miles off Ft Meyers Florida. The vessel had a total diesel fuel capacity of 350 gallons but was reportedly carrying 200 gallons at the time of the incident. The USCG rescued all personnel from the vessel and there were no casualties. "
9241,"2016-03-03","Tug Gregory David","Pool 27, Upper Mississippi River MM 184.5",38.702863,-90.180711,"Oil","Collision","MARINE DIESEL FUEL",1,NA,NA,NA,NA,20000,0,"On March 3, 2016, the NOAA SSC was contacted by USCG Sector Upper Mississippi River regarding a damaged tug and release of approximately 200-300 gallons of marine diesel fuel within the lock and dam structure near Granite City, IL (Pool 27, Upper Mississippi River MM 184.5). Tug was transiting the lock and reportedly struck the top of the lock causing through hull damage and piercing the #1 fuel tank around 0930. Vessel is stable and secure within the lock. USCG requested product fate and initial trajectory assessment."
9240,"2016-02-29","Dozier's Marina Fire","Urbanna, VA",37.63515,-76.57225,"Oil","","DIESEL FUEL, GASOLINE, HAZ MAT MATERIALS",NA,NA,NA,NA,NA,NA,0,"At 12:50 PM on February 29, 2016, the USCG Sector Hampton Roads notified the NOAA SSC about a fire at the Dozier's Marina, Urbanna, Virginia.  50 boats on fire. Pollution unknown at this time. Marina located on Urbanna Creek which is a tributary to Rappahannock River. "
9237,"2016-02-20","M/V West Cameron","238 miles south of Pensacola, FL GOM",26.395,-87.3483333333,"Oil","","MARINE DIESEL",NA,NA,NA,NA,NA,6000,0,"On February 20, 206, the NOAA SSC was contacted by USCG Sector Mobile regarding a sunken tug located approximately 238 miles south of Pensacola, FL. The tug was reportedly being towed to Venezuela and sunk overnight on February 19, 2016.  Reportedly 6,000 gallons of marine diesel on board. "
9246,"2016-02-12","FV Stella Marie","Sitka, Alaska",57.01,-135.49694,"Oil","Derelict","DIESEL",NA,NA,NA,NA,NA,70,0,"On February 12, 2016, the Alaska SSC was notified that the 36-foot FV STELLA MARIE was partially submerged and adrift near Vitskari Rocks near Sitka, Alaska.  The USCG MSD Sitka requested a ESA Section 7 consultation be initiated."
9231,"2016-02-04","Potomac River","Washington DC",38.86,-77.04,"Oil","Mystery Substance","DIESEL FUEL",1,NA,NA,NA,NA,NA,0,"On February 4, 2016, the USCG Sector Baltimore and Virgina DEQ notified the NOAA SSC about an extensive sheen being observed in the Potomac River from the Ronald Reagan National Airport area downriver as far as the Wilson Bridge. Source is unknown but outfall in Roaches Run, Arlington, Virginia appears to be source of oil entering Potomac River."
9227,"2016-01-25","M/V Serena III","Fort Lauderdale, FL",26.1666666667,-79.8583333333,"Oil","","DIESEL FUEL",NA,NA,NA,NA,NA,7000,0,"On January 25, 2016, the 39 meter (106 ft) Super Yacht Serena III sank 13 nautical miles off Fort Lauderdale, FL in 1200 feet of water. The USCG responded and rescued all 13 passengers without any injuries. The vessel sank with 7000 gallons of diesel fuel onboard. USCG requested trajectory forecast and weather. "
9216,"2016-01-13","F/V Yankee","Neva Strait, Sitka, Alaska",57.2925,-135.614166667,"Oil","Grounding","DIESEL",NA,NA,NA,NA,NA,150,0,"On January 13, 2016, the FV Yankee, a 38 foot commercial fishing vessel, ran aground 15 NM N of Sitka, Alaska in Neva Strait.  USCG Marine Safety Detachment (MSD) Sitka is currently conducting a survey of the grounding site. The USCG has requested trajectory and fates analysis and an ESA Section 7 consultation."
9205,"2015-12-14","M/V William Strait","MM 727 Mississippi River near Memphis, TN ",35.09723,-90.17928,"Oil","Collision","93,000 GALLONS DIESEL, 2,344 LUBE OIL, 600 GALS OTHER ",NA,NA,NA,NA,NA,96000,0,"On December 14, 2015, the NOAA SSC was informed of a vessel collision on Lower MS River.  The tug M/V Strait sank after colliding with an asphalt barge.  The USCG requested fate and trajectory for fuel on the tug. "
9199,"2015-11-06","Frosty Fuels Pipeline Rupture","Cold Bay, Alaska",55.203942,-162.703403,"Oil","Pipeline","DIESEL",NA,NA,NA,NA,NA,600,0,"On November 3, 2015, Frosty Fuels reported a diesel spill from a pipeline rupture at the pier in Cold Bay, Alaska.  USCG Sector Anchorage estimated the spill amount to be 400-600 gallons of diesel and requested a Resource at Risk (RAR) report for the vicinity of the spill."
